benchmark,operation,mata-runtime-0,mata-runtime-1,mona-runtime-0,mona-runtime-1
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_144.mata,projection,4197,62491,1598,1339
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_144.mata,projection,4964,59824,1472,1197
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_144.mata,projection,4206,60593,1628,1298
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_reverse_238.mata,projection,2690,69641,1690,998
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_reverse_238.mata,projection,3002,69503,727,650
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_reverse_238.mata,projection,2516,66976,735,619
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_reverse_161.mata,projection,5583,96033,1551,1333
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_reverse_161.mata,projection,4765,90081,1549,1375
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_reverse_161.mata,projection,5384,90061,2221,1564
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-trim-smt2_10.mata,projection,107,255,19,9
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-trim-smt2_10.mata,projection,103,225,21,9
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-trim-smt2_10.mata,projection,201,229,20,9
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_144.mata,projection,4204,74881,4020,2968
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_144.mata,projection,4792,73007,1407,1230
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_144.mata,projection,6077,76559,1563,1422
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_133.mata,projection,3996,62513,1476,1197
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_133.mata,projection,4058,61966,1506,1317
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_133.mata,projection,3847,62410,1364,1161
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-addslashes-smt2_0.mata,projection,79,108,18,7
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-addslashes-smt2_0.mata,projection,70,98,19,7
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-addslashes-smt2_0.mata,projection,73,97,21,8
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_151.mata,projection,4832,63024,2740,3094
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_151.mata,projection,4824,63501,1814,1487
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_151.mata,projection,4358,64145,4747,3697
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_359.mata,projection,1676,88526,97,69
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_359.mata,projection,1818,89537,99,70
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_359.mata,projection,1704,90077,102,88
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_reverse_152.mata,projection,5190,64004,2314,1757
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_reverse_152.mata,projection,4747,63625,2114,1676
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_reverse_152.mata,projection,5041,65161,5703,3448
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-toLower-smt2_4.mata,projection,432,6414,46,29
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-toLower-smt2_4.mata,projection,424,6438,45,27
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-toLower-smt2_4.mata,projection,401,6551,39,24
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_reverse_126.mata,projection,4865,61737,1875,1599
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_reverse_126.mata,projection,5516,62315,1400,1226
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_reverse_126.mata,projection,4474,66810,1429,1253
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_reverse_150.mata,projection,4898,95704,2165,1458
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_reverse_150.mata,projection,4631,88094,1407,1194
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_reverse_150.mata,projection,4312,87673,1631,1383
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-trim-toLower-smt2_23.mata,projection,327,5452,41,25
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-trim-toLower-smt2_23.mata,projection,373,5385,44,26
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-trim-toLower-smt2_23.mata,projection,358,5557,33,21
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-toUpper-smt2_43.mata,projection,316,5122,36,22
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-toUpper-smt2_43.mata,projection,344,5376,33,22
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-toUpper-smt2_43.mata,projection,352,5257,37,21
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-toLower-escapeString-smt2_184.mata,projection,1652,85726,112,76
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-toLower-escapeString-smt2_184.mata,projection,1586,93508,104,74
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-toLower-escapeString-smt2_184.mata,projection,1571,81009,93,66
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_169.mata,projection,1343,56028,161,115
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_169.mata,projection,1373,57064,151,118
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_169.mata,projection,1369,55393,141,107
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_159.mata,projection,4358,85281,1585,1239
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_159.mata,projection,4625,95908,1577,1226
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_159.mata,projection,4339,86367,1686,1231
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_104.mata,projection,3710,65533,1188,932
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_104.mata,projection,3240,57759,1341,1018
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_104.mata,projection,3286,59042,1169,940
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-trim-smt2_12.mata,projection,103,211,40,10
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-trim-smt2_12.mata,projection,104,241,19,10
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-trim-smt2_12.mata,projection,103,209,21,11
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-toLower-smt2_45.mata,projection,386,6198,40,26
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-toLower-smt2_45.mata,projection,393,6296,40,26
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-toLower-smt2_45.mata,projection,400,6386,48,26
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_10.mata,projection,1457,56199,196,143
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_10.mata,projection,1507,56504,197,153
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_10.mata,projection,1458,59923,197,154
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_165.mata,projection,4621,87145,1417,1202
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_165.mata,projection,5183,94926,1613,1632
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_165.mata,projection,5247,93068,1367,1153
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-toLower-smt2_14.mata,projection,387,5384,38,23
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-toLower-smt2_14.mata,projection,369,5595,34,22
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-toLower-smt2_14.mata,projection,346,5284,34,21
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_155.mata,projection,4851,94985,1298,1096
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_155.mata,projection,4448,92854,1413,1154
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_155.mata,projection,4328,91767,1328,1175
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_reverse_271.mata,projection,3835,63213,1462,1167
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_reverse_271.mata,projection,3448,65237,1288,1045
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_reverse_271.mata,projection,3543,62226,1266,1056
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_164.mata,projection,1486,65653,133,92
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_164.mata,projection,1557,68251,161,78
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_164.mata,projection,1527,64759,107,74
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-trim-toUpper-smt2_4.mata,projection,335,5289,31,21
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-trim-toUpper-smt2_4.mata,projection,328,5249,32,23
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-trim-toUpper-smt2_4.mata,projection,327,5243,27,20
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_reverse_228.mata,projection,2381,58602,644,547
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_reverse_228.mata,projection,2493,57918,822,597
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_reverse_228.mata,projection,2359,57973,880,633
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_128.mata,projection,3732,86416,1104,928
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_128.mata,projection,3742,88723,1302,1038
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_128.mata,projection,4523,87603,1162,989
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_reverse_143.mata,projection,4161,88037,1009,836
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_reverse_143.mata,projection,4493,60956,1110,855
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_reverse_143.mata,projection,4529,64667,1050,1179
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_reverse_255.mata,projection,2229,38396,835,666
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_reverse_255.mata,projection,2164,36939,792,653
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_reverse_255.mata,projection,2171,37217,823,632
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_reverse_269.mata,projection,2409,40447,1017,985
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_reverse_269.mata,projection,2743,39345,823,683
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_reverse_269.mata,projection,2361,39595,944,889
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_159.mata,projection,3170,40657,1217,1243
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_159.mata,projection,3242,39871,1423,1175
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_159.mata,projection,2958,46216,1627,1277
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_102.mata,projection,2719,42025,1165,1016
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_102.mata,projection,3185,38138,889,699
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_102.mata,projection,3502,39824,853,716
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_reverse_210.mata,projection,2128,43054,602,478
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_reverse_210.mata,projection,2422,59508,585,465
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_reverse_210.mata,projection,2260,56987,660,520
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_reverse_253.mata,projection,3393,60416,1150,897
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_reverse_253.mata,projection,2926,59285,1132,895
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_reverse_253.mata,projection,2918,56851,985,834
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_132.mata,projection,3761,58061,1444,1176
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_132.mata,projection,3731,57145,1464,1208
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_132.mata,projection,3862,64300,1473,1206
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-toLower-smt2_40.mata,projection,350,5306,34,22
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-toLower-smt2_40.mata,projection,346,5330,34,21
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-toLower-smt2_40.mata,projection,371,5739,36,23
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_143.mata,projection,4633,74771,1640,1352
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_143.mata,projection,4228,71278,2770,1979
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_143.mata,projection,4177,70900,1501,1287
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_154.mata,projection,4303,66919,1439,1243
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_154.mata,projection,5098,69946,1750,1481
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_154.mata,projection,4407,67304,1440,1227
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_reverse_152.mata,projection,5760,62003,2480,2068
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_reverse_152.mata,projection,5547,58964,2221,1693
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_reverse_152.mata,projection,5130,62583,4141,2434
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_194.mata,projection,1783,84243,123,91
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_194.mata,projection,1724,85889,124,102
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_194.mata,projection,1758,85517,124,95
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_250.mata,projection,2961,85229,854,813
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_250.mata,projection,3006,84376,1010,665
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-escapeString-toUpper-smt2_250.mata,projection,2972,86441,960,714
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_231.mata,projection,2622,59263,1197,730
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_231.mata,projection,2713,57299,784,645
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_231.mata,projection,2504,58660,775,638
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_reverse_105.mata,projection,3736,68499,2411,1692
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_reverse_105.mata,projection,3985,80736,3542,1982
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_reverse_105.mata,projection,4469,70793,1450,1280
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-trim-toLower-smt2_14.mata,projection,372,5802,32,20
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-trim-toLower-smt2_14.mata,projection,408,5386,32,21
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/projection/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-trim-toLower-smt2_14.mata,projection,381,5380,56,29
