benchmark,operation,mata-runtime,mona-runtime
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_55.mata,apply_language,1140166
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_55.mata,apply_language,1139417
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_55.mata,apply_language,1115320
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_113.mata,apply_language,4648642
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_113.mata,apply_language,4637133
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_113.mata,apply_language,4666168
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_131.mata,apply_language,6170887
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_131.mata,apply_language,6313964
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_131.mata,apply_language,6166353
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_40.mata,apply_language,581157
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_40.mata,apply_language,576032
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_40.mata,apply_language,574411
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_147.mata,apply_language,8355739
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_147.mata,apply_language,7985552
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_147.mata,apply_language,5238181
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_143.mata,apply_language,4962106
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_143.mata,apply_language,7125324
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_143.mata,apply_language,7682745
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_105.mata,apply_language,4112024
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_105.mata,apply_language,4143142
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_105.mata,apply_language,3867742
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_21.mata,apply_language,167779
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_21.mata,apply_language,166037
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_21.mata,apply_language,162837
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_126.mata,apply_language,5612088
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_126.mata,apply_language,5671544
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_126.mata,apply_language,5738305
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_137.mata,apply_language,6895081
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_137.mata,apply_language,6910245
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_137.mata,apply_language,6697309
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_146.mata,apply_language,7552346
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_146.mata,apply_language,7806566
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_146.mata,apply_language,7951908
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_106.mata,apply_language,4188000
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_106.mata,apply_language,4277907
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_106.mata,apply_language,4256671
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_116.mata,apply_language,4883430
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_116.mata,apply_language,5221390
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_116.mata,apply_language,5144943
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_131.mata,apply_language,6283150
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_131.mata,apply_language,6334760
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_131.mata,apply_language,6119384
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_80.mata,apply_language,2247292
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_80.mata,apply_language,2349966
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_80.mata,apply_language,2401424
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_119.mata,apply_language,5132968
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_119.mata,apply_language,5115524
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_single_119.mata,apply_language,5287645
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_60.mata,apply_language,1377301
../benchmarks/symbol_from_end_nondet/apply_language/symbol_from_end_apply_language_all_60.mata,apply_language,1375448
