benchmark,operation,mata-runtime-0,mata-runtime-1,mona-runtime-0,mona-runtime-1
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace80-smt2_2.mata,projection,1839,2571,1925,2194
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace80-smt2_2.mata,projection,1890,2966,1867,2137
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all77-smt2_reverse_2.mata,projection,834,1061,1010,1117
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all77-smt2_reverse_2.mata,projection,804,1037,1061,1189
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all77-smt2_reverse_2.mata,projection,930,1184,933,1038
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all39-smt2_0.mata,projection,2133,10882,2696,2813
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all39-smt2_0.mata,projection,2221,10376,2435,2564
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all39-smt2_0.mata,projection,2147,10659,2802,2931
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace35-smt2_0.mata,projection,1507,4871,672,960
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace35-smt2_0.mata,projection,1551,4491,703,1086
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace35-smt2_0.mata,projection,1310,4670,608,867
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all211-smt2_0.mata,projection,126,436,49,65
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all211-smt2_0.mata,projection,119,408,51,67
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all211-smt2_0.mata,projection,130,494,47,62
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all35-smt2_2.mata,projection,6243,14295,9039,9985
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all35-smt2_2.mata,projection,6025,15438,12920,14367
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all35-smt2_2.mata,projection,5885,13897,7647,8759
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all221-smt2_1.mata,projection,809,3080,288,403
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all221-smt2_1.mata,projection,829,3103,403,535
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all221-smt2_1.mata,projection,961,3562,323,446
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace101-smt2_2.mata,projection,4054,9114,6427,7079
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace101-smt2_2.mata,projection,4223,8679,6813,7450
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace101-smt2_2.mata,projection,3759,8330,5136,5727
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-str_replace154-smt2_0.mata,projection,1013,2246,312,449
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-str_replace154-smt2_0.mata,projection,928,2329,308,476
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-str_replace154-smt2_0.mata,projection,955,2360,282,413
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all22-smt2_1.mata,projection,332,603,112,159
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all22-smt2_1.mata,projection,354,592,124,174
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all22-smt2_1.mata,projection,337,631,116,166
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace39-smt2_0.mata,projection,3235,18317,3910,4088
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace39-smt2_0.mata,projection,3074,18688,4549,4745
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace39-smt2_0.mata,projection,3250,19023,4949,5139
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all63-smt2_2.mata,projection,9572,33852,25469,28573
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all63-smt2_2.mata,projection,11910,38048,19147,21488
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all63-smt2_2.mata,projection,11050,36354,17670,19782
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all130-smt2_0.mata,projection,438,7746,146,184
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all130-smt2_0.mata,projection,439,7164,157,198
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all130-smt2_0.mata,projection,389,7056,161,216
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all84-smt2_0.mata,projection,842,1702,1277,1376
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all84-smt2_0.mata,projection,880,1553,1343,1441
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all84-smt2_0.mata,projection,904,1652,1289,1386
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace55-smt2_0.mata,projection,1301,3452,1968,2076
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace55-smt2_0.mata,projection,1223,3488,1874,1983
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace55-smt2_0.mata,projection,1260,3489,1841,1959
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all38-smt2_0.mata,projection,309,1976,131,181
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all38-smt2_0.mata,projection,308,1876,138,192
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all38-smt2_0.mata,projection,394,2086,129,178
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all80-smt2_1.mata,projection,243,326,72,104
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all80-smt2_1.mata,projection,231,327,81,117
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all80-smt2_1.mata,projection,233,321,71,102
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all47-smt2_0.mata,projection,1281,17216,660,911
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all47-smt2_0.mata,projection,1281,16529,640,864
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all47-smt2_0.mata,projection,1257,16309,601,811
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all143-smt2_2.mata,projection,198,1075,68,89
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all143-smt2_2.mata,projection,189,1029,64,87
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all143-smt2_2.mata,projection,196,1029,60,81
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace77-smt2_0.mata,projection,305,341,88,129
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace77-smt2_0.mata,projection,294,329,87,129
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace77-smt2_0.mata,projection,295,345,93,134
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace35-smt2_2.mata,projection,7450,21158,19609,21343
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace35-smt2_2.mata,projection,8321,27556,26791,29274
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace35-smt2_2.mata,projection,8261,22123,17234,18820
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all158-smt2_0.mata,projection,442,7083,156,207
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all158-smt2_0.mata,projection,427,6990,181,224
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all158-smt2_0.mata,projection,422,6962,137,171
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all12-smt2_0.mata,projection,521,4486,100,124
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all12-smt2_0.mata,projection,568,5236,120,149
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all12-smt2_0.mata,projection,379,4585,99,123
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all222-smt2_0.mata,projection,208,460,33,43
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all222-smt2_0.mata,projection,137,431,36,48
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all222-smt2_0.mata,projection,139,403,36,49
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace11-smt2_reverse_2.mata,projection,5008,10738,7871,8785
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace11-smt2_reverse_2.mata,projection,5090,10812,9487,10346
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace11-smt2_reverse_2.mata,projection,5175,11511,8558,9333
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-str_replace146-smt2_0.mata,projection,970,2451,313,472
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-str_replace146-smt2_0.mata,projection,992,2427,318,474
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-str_replace146-smt2_0.mata,projection,982,2511,334,490
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-str_replace221-smt2_1.mata,projection,965,3968,378,547
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-str_replace221-smt2_1.mata,projection,1000,4130,369,515
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-str_replace221-smt2_1.mata,projection,1019,3883,340,475
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all6-smt2_2.mata,projection,183,907,88,110
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all6-smt2_2.mata,projection,192,917,61,83
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all6-smt2_2.mata,projection,186,886,63,85
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all1-smt2_0.mata,projection,2275,11205,2739,2850
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all1-smt2_0.mata,projection,2103,10365,2906,3019
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all1-smt2_0.mata,projection,2065,10198,2673,2787
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all90-smt2_0.mata,projection,520,7672,211,294
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all90-smt2_0.mata,projection,519,7447,215,293
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all90-smt2_0.mata,projection,547,7369,212,302
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace1-smt2_0.mata,projection,3269,19250,5302,5498
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace1-smt2_0.mata,projection,3223,19568,5336,5528
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace1-smt2_0.mata,projection,2879,19511,3928,4101
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-str_replace221-smt2_0.mata,projection,1508,5343,661,991
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-str_replace221-smt2_0.mata,projection,1334,5624,660,981
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-str_replace221-smt2_0.mata,projection,1767,5718,1008,1433
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all54-smt2_reverse_2.mata,projection,4122,7440,5539,6217
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all54-smt2_reverse_2.mata,projection,3365,6758,4959,5568
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all54-smt2_reverse_2.mata,projection,3815,8250,5604,6288
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all63-smt2_0.mata,projection,2439,10614,1566,2173
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all63-smt2_0.mata,projection,2533,10953,1406,1939
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all63-smt2_0.mata,projection,2311,10609,1406,2038
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all64-smt2_0.mata,projection,1357,3599,1778,1882
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all64-smt2_0.mata,projection,1209,3534,1950,2052
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all64-smt2_0.mata,projection,1273,3705,1866,1979
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-str_replace23-smt2_1.mata,projection,599,1628,188,274
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-str_replace23-smt2_1.mata,projection,542,1445,170,244
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-str_replace23-smt2_1.mata,projection,562,1500,167,237
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-str_replace221-smt2_reverse_2.mata,projection,8896,26692,13277,14630
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-str_replace221-smt2_reverse_2.mata,projection,8815,25576,13288,14709
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-str_replace221-smt2_reverse_2.mata,projection,9274,27242,13292,14689
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all35-smt2_reverse_2.mata,projection,5073,13216,10712,12042
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all35-smt2_reverse_2.mata,projection,5125,13513,8026,8943
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all35-smt2_reverse_2.mata,projection,5431,13037,7652,8726
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace104-smt2_0.mata,projection,1138,3017,1647,1763
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace104-smt2_0.mata,projection,1165,3515,1696,1815
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace104-smt2_0.mata,projection,1221,3443,1634,1752
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all105-smt2_0.mata,projection,314,2015,136,186
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all105-smt2_0.mata,projection,330,2100,131,216
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all105-smt2_0.mata,projection,332,2092,126,175
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all101-smt2_0.mata,projection,773,1521,246,354
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all101-smt2_0.mata,projection,866,1739,261,375
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all101-smt2_0.mata,projection,721,1463,264,380
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all54-smt2_1.mata,projection,491,1219,154,220
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all54-smt2_1.mata,projection,498,1207,160,224
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all54-smt2_1.mata,projection,476,1135,160,224
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all101-smt2_1.mata,projection,545,1156,146,207
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all101-smt2_1.mata,projection,464,1060,145,204
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all101-smt2_1.mata,projection,449,1042,145,204
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-str_replace188-smt2_0.mata,projection,11092,60064,21580,33391
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-str_replace188-smt2_0.mata,projection,14879,67000,13505,21308
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-str_replace188-smt2_0.mata,projection,16923,71178,14418,22432
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all54-smt2_2.mata,projection,3544,7369,3877,4414
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all54-smt2_2.mata,projection,3522,6959,4074,4594
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all54-smt2_2.mata,projection,3366,6855,3838,4392
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all193-smt2_0.mata,projection,447,7797,145,184
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all193-smt2_0.mata,projection,397,7263,152,192
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all193-smt2_0.mata,projection,418,7236,151,188
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all23-smt2_1.mata,projection,488,1182,157,220
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all23-smt2_1.mata,projection,499,1204,166,230
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all23-smt2_1.mata,projection,489,1205,155,219
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all11-smt2_0.mata,projection,825,1740,284,408
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all11-smt2_0.mata,projection,799,1763,285,400
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all11-smt2_0.mata,projection,921,1780,283,408
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all148-smt2_0.mata,projection,1048,2464,402,577
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all148-smt2_0.mata,projection,957,2422,421,591
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all148-smt2_0.mata,projection,974,2433,391,558
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace30-smt2_0.mata,projection,2877,17327,3988,4176
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace30-smt2_0.mata,projection,2906,18020,4144,4333
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace30-smt2_0.mata,projection,2879,17294,4426,4622
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all12-smt2_1.mata,projection,355,3561,89,114
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all12-smt2_1.mata,projection,308,3624,90,115
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/projection/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all12-smt2_1.mata,projection,307,3701,90,116
